text;setting;entrance;exit;business;delivery;modifier;location;unknown;play;year
В сенях раздаются голоса: «Дома?» — «Дома». Потом несколько почти неслышных слов, на которые Фекла отвечает с досадою: «Смотри ты какой!»;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же, Кочкарев, Подколесин и Фекла.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подколесину).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Оглядывается и раскланивается с некоторым изумлением. про себя.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Толкает Феклу и говорит ей тихо.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(вполголоса).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(ей).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подходит к двери.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Смотрит в замочную скважину.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(продолжая смотреть).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Все отскакивают прочь.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же, Арина Пантелеймоновна и Агафья Тихоновна. Все раскланиваются.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Обращается к Жевакину и смотрит на него.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Обращаясь к Анучкину.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Обращаясь к Кочкареву.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Обращаясь к Агафье Тихоновне.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(берет за руку Подколесина и подводит его);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Стариков.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(кланяясь живо и скоро, по-купечески, и слегка берясь в бока).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(отворачиваясь с пренебрежением, вполголоса, но так, что он слышит).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Все уселись. Молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна молчит.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(тихо ей).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(тихо).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(так же).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Убегает.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Фекла и Арина Пантелеймоновна уходят вслед за нею.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же, кроме ушедших.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Фекла входит. Все к ней навстречу с вопросами: «Что, что такое?»;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подколесину).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(показывает жестами);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Кланяется и уходит.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Подколесин и Кочкарев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(улыбаясь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(подавая).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Оба уходят.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Комната в доме Агафьи Тихоновны.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна одна, потом Кочкарев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подходит к столику, вынимает оттуда ножницы и бумагу, нарезывает билетики и скатывает, продолжая говорить.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Кладет билетики в ридикуль и мешает их рукою.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Шарит рукою в ридикуле и вынимает вместо одного все.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Кладет билетики в ридикуль и мешает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вскрикивает и закрывает лицо обеими руками, страшась взглянуть назад.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(вполовину открывая лицо).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вскрикивает и закрывается вновь руками.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(понемногу открывает лицо).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна и Яичница.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Смотрит ей в плеча. в сторону.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Жевакин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Оборачивается и видит Яичницу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Анучкин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Видя прочих, испускает восклицание и раскланивается.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в смущении).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Собираясь с духом.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону, всплеснувши руками.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подбоченившись, подступает к ней грозно.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(взглянув ему в лицо, вскрикивает).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Убегает.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Яичница стоит разинувши рот. Вбегает на крик Арина Пантелеймоновна и, взглянув ему в лицо, вскрикивает тоже: «Ух, прибьет!» — и убегает.;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
В дверях звенит звонок и слышны голоса.;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;gogol-zhenitba;1842
Те же и Кочкарев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(обращаясь к нему).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Фекла. Все, увидев ее, обращаются к ней с следующими словами:;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Притопывая ногой.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(пятясь ближе к дверям).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Фекла, Кочкарев, Жевакин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Кочкарев хохочет во все горло, смотря на Феклу и указывая на нее пальцем.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(с досадою).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Продолжает хохотать.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит с досадою.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Кочкарев, Жевакин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(продолжая хохотать).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Продолжает хохотать.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В усталости валится на стул.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(переводя дыханье).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(размеривает примерно руками);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(поглядывая на него искоса, говорит в сторону).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(потирает руки).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Выпровожает его.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Кочкарев, Агафья Тихоновна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(осматриваясь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(высовывает голову в двери).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Потирает руки.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(громко).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Агафье Тихоновне, вполголоса.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна и Жевакин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(в сторону).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Хочет уйти.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Указывая на голову.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Жевакин один, говорит вслед ей.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Ходит по комнате в размышлении.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подумав.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Осматривается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Подколесин и Кочкарев входят и оба оглядываются назад.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(с самодовольною улыбкой).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(самодовольно усмехается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(усмехается).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Агафья Тихоновна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(толкая его под руку, тихо).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(ему).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Ей, тихо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Вслух.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подколесину.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Подколесин и Агафья Тихоновна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Садятся и молчат.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Оба молчат.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Считает по пальцам.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Молчание. Подколесин опять начинает барабанить пальцами, наконец берется за шляпу и раскланивается.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(улыбаясь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Раскланиваются. Подколесин уходит.;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна одна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Подколесин и Кочкарев входят.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(становясь на колени).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(вставая, в сердцах).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Отворяя дверь, кричит ему вслед.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Кочкарев, один, ходит в сильном движении взад и вперед.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сердцах дает несколько щелчков на воздух.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Убегает.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна входит.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Помолчав.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Плачет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Начинает мало-помалу опять рыдать.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Переменяя голос.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна и Подколесин (выталкивается на сцену из дверей двумя руками Кочкарева).;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;gogol-zhenitba;1842
(запинаясь).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(потупляя глаза).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(потупляя глаза).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(про себя, складывая руки).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(вслух).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(почти испугавшись, толкает его, произнося тихо).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Хочет сказать что-то ему на ухо. Кочкарев показывает ему кулак и хмурит брови. он дает руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(соединяя руки).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Целует ее и берет за руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Кочкарев и Подколесин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Тронутый.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Целует его в одну щеку, а потом в другую.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(целуются);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Берет и уносит шляпу с собою.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Подколесин один.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(После некоторого молчанья.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Подходит к окну.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Становится на окно и, сказавши: «Господи, благослови», — соскакивает на улицу. за сценой кряхтит и охает.);0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;gogol-zhenitba;1842
Слышен стук отъезжающих дрожек.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна входит в венчальном платье, робко и потупив голову.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(С робостью оглядывается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Отворяет дверь в прихожую и говорит туда.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
(входя).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Арина Пантелеймоновна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(разодетая).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Те же и Кочкарев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Заглядывает за шкаф, искоса запускает даже глаз под стулья.);0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;gogol-zhenitba;1842
Те же и Дуняшка.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Агафья Тихоновна вскрикивает, всплеснувши руками.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(подступая к Кочкареву).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит в сердцах и уводит невесту.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Кочкарев стоит как ошеломленный.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;gogol-zhenitba;1842
Комната в доме городничего.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
Городничий, попечитель богоугодных заведений, смотритель училищ, судья, частный пристав, лекарь, два квартальных.;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;gogol-revizor;1836
(бормочет вполголоса, пробегая скоро глазами);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
(значительно поднимает палец вверх);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
(остановясь);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
(Вздохнув.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
издает звук, отчасти похожий на букву и и несколько на е.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
издает тот же звук.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
(делает гримасу);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
Те же и почтмейстер.;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;gogol-revizor;1836
(берет его под руку и отводит в сторону);0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;gogol-revizor;1836
Те же, Бобчинский и Добчинский, оба входят, запыхавшись.;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;gogol-revizor;1836
